DELIVERY_ID,VEHICLE_ID,ROUTE_ID,HUB_ID,DELIVERY_DATE,DEPARTURE_TIME,ARRIVAL_TIME,PACKAGE_COUNT,TOTAL_WEIGHT_KG,TOTAL_VOLUME_M3,DELIVERY_SUCCESS_COUNT,DELIVERY_FAIL_COUNT,FAIL_REASON,DRIVER_NAME,STATUS
DLV0002209,VHC010,RTE017,HUB006,2023-04-05,19:27,20:43,715,9415.9,39.38,692,23,배송불가지역,백승재,PARTIAL
DLV0002210,VHC017,RTE008,HUB004,2023-04-05,07:22,09:15,241,3729.2,16.4,230,11,반송요청,우성진,PARTIAL
DLV0002211,VHC012,RTE006,HUB003,2023-04-05,08:31,10:04,82,1000.0,4.19,77,5,수취인부재,성동일,PARTIAL
DLV0002212,VHC006,RTE012,HUB007,2023-04-05,12:19,13:56,834,11000.0,49.51,784,50,반송요청,노재현,PARTIAL
DLV0002213,VHC013,RTE008,HUB004,2023-04-05,08:59,10:34,59,1000.0,4.45,57,2,반송요청,송경훈,PARTIAL
DLV0002214,VHC012,RTE008,HUB004,2023-04-05,07:48,09:41,62,956.7,4.26,58,4,반송요청,성동일,PARTIAL
DLV0002215,VHC019,RTE011,HUB001,2023-04-05,09:31,10:21,3,48.3,0.09,3,0,,이준기,COMPLETED
DLV0002216,VHC004,RTE011,HUB001,2023-04-05,07:47,09:19,332,4296.2,20.23,312,20,반송요청,김민재,PARTIAL
DLV0002217,VHC010,RTE007,HUB005,2023-04-06,07:42,08:58,885,11000.0,49.9,837,48,반송요청,백승재,PARTIAL
DLV0002218,VHC004,RTE013,HUB007,2023-04-06,13:38,15:12,370,4777.3,23.01,348,22,주소불명,김민재,PARTIAL
DLV0002219,VHC023,RTE003,HUB001,2023-04-06,21:25,02:04,32,456.3,2.04,30,2,수취인부재,정도영,PARTIAL
DLV0002220,VHC007,RTE015,HUB008,2023-04-06,12:03,13:53,601,8101.5,36.36,577,24,주소불명,류한수,PARTIAL
DLV0002221,VHC001,RTE004,HUB001,2023-04-06,23:57,02:18,301,4728.5,23.95,278,23,수취인부재,강민호,PARTIAL
DLV0002222,VHC020,RTE007,HUB005,2023-04-06,07:37,09:13,2,49.7,0.1,2,0,,임현우,COMPLETED
DLV0002223,VHC016,RTE013,HUB007,2023-04-06,12:53,14:05,230,3651.6,16.72,215,15,주소불명,오영택,PARTIAL
DLV0002224,VHC014,RTE007,HUB005,2023-04-06,06:13,07:37,79,1000.0,3.92,77,2,배송불가지역,안재원,PARTIAL
DLV0002225,VHC018,RTE003,HUB001,2023-04-06,23:18,03:34,328,4000.0,17.61,307,21,반송요청,유재석,PARTIAL
DLV0002226,VHC015,RTE015,HUB008,2023-04-06,11:14,12:57,82,996.8,4.42,78,4,주소불명,양상현,PARTIAL
DLV0002227,VHC014,RTE004,HUB001,2023-04-06,23:38,01:51,57,955.1,4.14,55,2,주소불명,안재원,PARTIAL
DLV0002228,VHC003,RTE007,HUB005,2023-04-06,09:42,11:27,294,4012.8,18.15,279,15,반송요청,김도현,PARTIAL
DLV0002229,VHC010,RTE019,HUB007,2023-04-06,09:46,10:19,837,11000.0,52.0,790,47,배송불가지역,백승재,PARTIAL
DLV0002230,VHC015,RTE016,HUB002,2023-04-06,18:25,,70,858.5,4.05,65,5,수취인부재,양상현,IN_TRANSIT
DLV0002231,VHC011,RTE003,HUB001,2023-04-06,21:09,02:05,75,926.4,3.8,70,5,주소불명,서준영,PARTIAL
DLV0002232,VHC015,RTE014,HUB006,2023-04-06,13:38,,80,1000.0,4.31,78,2,수취인부재,양상현,IN_TRANSIT
DLV0002233,VHC011,RTE005,HUB002,2023-04-06,08:35,09:25,55,951.0,3.81,52,3,배송불가지역,서준영,PARTIAL
DLV0002234,VHC002,RTE007,HUB005,2023-04-06,09:53,11:18,308,3839.2,16.55,292,16,수취인부재,권태양,PARTIAL
DLV0002235,VHC007,RTE019,HUB007,2023-04-06,12:07,12:44,699,8729.2,41.57,675,24,수취인부재,류한수,PARTIAL
DLV0002236,VHC024,RTE004,HUB001,2023-04-06,22:57,01:25,34,482.8,2.46,33,1,주소불명,조현우,PARTIAL
DLV0002237,VHC006,RTE017,HUB006,2023-04-06,20:20,21:28,757,11000.0,47.21,730,27,반송요청,노재현,PARTIAL
DLV0002238,VHC024,RTE003,HUB001,2023-04-06,22:24,02:59,37,500.0,2.5,36,1,배송불가지역,조현우,PARTIAL
DLV0002239,VHC021,RTE003,HUB001,2023-04-06,22:19,02:37,2,49.6,0.09,2,0,,장민수,COMPLETED
DLV0002240,VHC014,RTE004,HUB001,2023-04-06,22:18,00:04,75,1000.0,3.98,71,4,수취인부재,안재원,PARTIAL
DLV0002241,VHC008,RTE003,HUB001,2023-04-06,23:11,03:44,879,11000.0,44.73,827,52,반송요청,문준호,PARTIAL
DLV0002242,VHC013,RTE011,HUB001,2023-04-07,06:00,07:01,57,795.5,3.59,54,3,배송불가지역,송경훈,PARTIAL
DLV0002243,VHC017,RTE003,HUB001,2023-04-07,23:33,04:04,321,4000.0,17.25,301,20,배송불가지역,우성진,PARTIAL
DLV0002244,VHC014,RTE010,HUB001,2023-04-07,08:06,09:03,67,1000.0,4.36,62,5,수취인부재,안재원,PARTIAL
DLV0002245,VHC025,RTE011,HUB001,2023-04-07,08:49,10:18,32,458.7,2.25,31,1,배송불가지역,최성훈,PARTIAL
DLV0002246,VHC006,RTE015,HUB008,2023-04-07,12:23,,784,9826.2,40.93,745,39,배송불가지역,노재현,IN_TRANSIT
DLV0002247,VHC014,RTE001,HUB001,2023-04-07,21:53,03:58,66,1000.0,3.9,62,4,배송불가지역,안재원,PARTIAL
DLV0002248,VHC014,RTE017,HUB006,2023-04-07,18:56,,71,1000.0,4.5,68,3,반송요청,안재원,IN_TRANSIT
DLV0002249,VHC022,RTE014,HUB006,2023-04-07,09:31,11:08,3,50.0,0.1,3,0,,전성국,COMPLETED
DLV0002250,VHC017,RTE014,HUB006,2023-04-07,10:14,11:51,228,3428.7,13.46,218,10,주소불명,우성진,PARTIAL
DLV0002251,VHC006,RTE019,HUB007,2023-04-07,13:12,14:14,623,7534.0,32.25,595,28,주소불명,노재현,PARTIAL
DLV0002252,VHC021,RTE010,HUB001,2023-04-07,08:28,08:58,2,36.1,0.06,2,0,,장민수,COMPLETED
DLV0002253,VHC013,RTE004,HUB001,2023-04-07,21:20,23:52,73,1000.0,4.14,71,2,배송불가지역,송경훈,PARTIAL
DLV0002254,VHC005,RTE006,HUB003,2023-04-07,08:07,10:09,376,5000.0,21.91,350,26,반송요청,나성식,PARTIAL
DLV0002255,VHC013,RTE016,HUB002,2023-04-07,19:59,02:26,68,843.5,3.8,65,3,수취인부재,송경훈,PARTIAL
DLV0002256,VHC001,RTE010,HUB001,2023-04-07,08:04,09:15,275,3781.8,19.35,254,21,주소불명,강민호,PARTIAL
DLV0002257,VHC005,RTE017,HUB006,2023-04-07,21:18,22:33,375,4720.3,23.16,359,16,반송요청,나성식,PARTIAL
DLV0002258,VHC019,RTE002,HUB001,2023-04-07,21:01,00:53,2,45.4,0.09,2,0,,이준기,COMPLETED
DLV0002259,VHC017,RTE019,HUB007,2023-04-07,10:06,11:11,285,4000.0,17.73,274,11,수취인부재,우성진,PARTIAL
DLV0002260,VHC025,RTE015,HUB008,2023-04-07,11:52,13:51,29,500.0,2.24,28,1,수취인부재,최성훈,PARTIAL
DLV0002261,VHC013,RTE016,HUB002,2023-04-07,19:36,01:18,75,1000.0,4.1,70,5,배송불가지역,송경훈,PARTIAL
DLV0002262,VHC015,RTE014,HUB006,2023-04-07,09:24,10:56,69,850.5,3.48,64,5,반송요청,양상현,PARTIAL
DLV0002263,VHC012,RTE014,HUB006,2023-04-07,09:25,11:18,65,883.7,3.98,62,3,수취인부재,성동일,PARTIAL
DLV0002264,VHC003,RTE008,HUB004,2023-04-07,07:22,08:35,323,4968.2,22.6,299,24,수취인부재,김도현,PARTIAL
DLV0002265,VHC007,RTE016,HUB002,2023-04-08,20:17,02:40,625,9818.4,40.94,588,37,반송요청,류한수,PARTIAL
DLV0002266,VHC017,RTE006,HUB003,2023-04-08,07:47,09:12,190,3281.8,12.58,182,8,주소불명,우성진,PARTIAL
DLV0002267,VHC007,RTE010,HUB001,2023-04-08,08:07,08:49,571,9487.1,40.58,541,30,주소불명,류한수,PARTIAL
DLV0002268,VHC014,RTE004,HUB001,2023-04-08,22:11,00:23,47,668.4,2.83,44,3,수취인부재,안재원,PARTIAL
DLV0002269,VHC014,RTE001,HUB001,2023-04-08,21:42,03:36,43,568.6,2.41,42,1,주소불명,안재원,PARTIAL
DLV0002270,VHC023,RTE010,HUB001,2023-04-08,10:24,11:03,24,425.3,2.17,23,1,주소불명,정도영,PARTIAL
DLV0002271,VHC005,RTE014,HUB006,2023-04-08,10:06,12:27,245,4283.5,21.16,231,14,반송요청,나성식,PARTIAL
DLV0002272,VHC021,RTE005,HUB002,2023-04-08,07:57,09:15,2,36.1,0.06,2,0,,장민수,COMPLETED
DLV0002273,VHC020,RTE006,HUB003,2023-04-08,06:25,07:43,3,43.6,0.08,3,0,,임현우,COMPLETED
DLV0002274,VHC013,RTE002,HUB001,2023-04-08,22:34,02:30,62,797.5,3.22,60,2,수취인부재,송경훈,PARTIAL
DLV0002275,VHC001,RTE006,HUB003,2023-04-08,07:13,08:37,217,3157.5,15.54,210,7,주소불명,강민호,PARTIAL
DLV0002276,VHC021,RTE016,HUB002,2023-04-08,22:41,04:28,2,26.0,0.04,2,0,,장민수,COMPLETED
DLV0002277,VHC005,RTE006,HUB003,2023-04-08,06:32,08:03,298,4252.1,21.12,285,13,반송요청,나성식,PARTIAL
DLV0002278,VHC021,RTE010,HUB001,2023-04-08,07:14,,2,29.4,0.06,2,0,,장민수,IN_TRANSIT
DLV0002279,VHC013,RTE007,HUB005,2023-04-08,09:58,11:33,43,579.0,2.72,41,2,반송요청,송경훈,PARTIAL
DLV0002280,VHC011,RTE011,HUB001,2023-04-08,06:39,08:01,48,714.6,2.92,46,2,수취인부재,서준영,PARTIAL
DLV0002281,VHC007,RTE004,HUB001,2023-04-08,23:27,01:27,676,10832.0,52.0,642,34,반송요청,류한수,PARTIAL
DLV0002282,VHC023,RTE016,HUB002,2023-04-08,22:10,04:36,27,456.4,1.97,27,0,,정도영,COMPLETED
DLV0002283,VHC022,RTE011,HUB001,2023-04-08,10:03,10:58,2,31.5,0.06,2,0,,전성국,COMPLETED
DLV0002284,VHC023,RTE004,HUB001,2023-04-08,23:52,01:57,24,387.0,1.91,23,1,반송요청,정도영,PARTIAL
DLV0002285,VHC012,RTE008,HUB004,2023-04-08,06:55,08:51,43,569.3,2.43,41,2,주소불명,성동일,PARTIAL
DLV0002286,VHC018,RTE010,HUB001,2023-04-08,08:54,09:34,220,3130.9,12.6,208,12,수취인부재,유재석,PARTIAL
DLV0002287,VHC001,RTE002,HUB001,2023-04-08,23:48,03:49,203,3351.3,15.76,194,9,주소불명,강민호,PARTIAL
DLV0002288,VHC008,RTE003,HUB001,2023-04-09,22:39,03:43,493,6686.4,29.05,462,31,반송요청,문준호,PARTIAL
DLV0002289,VHC019,RTE009,HUB001,2023-04-09,09:21,10:38,2,33.8,0.06,2,0,,이준기,COMPLETED
DLV0002290,VHC012,RTE007,HUB005,2023-04-09,09:51,11:22,61,788.8,3.08,57,4,수취인부재,성동일,PARTIAL
DLV0002291,VHC014,RTE010,HUB001,2023-04-09,06:51,07:24,44,649.8,2.95,43,1,배송불가지역,안재원,PARTIAL
DLV0002292,VHC010,RTE011,HUB001,2023-04-09,09:20,10:22,682,9087.4,43.46,654,28,배송불가지역,백승재,PARTIAL
DLV0002293,VHC017,RTE014,HUB006,2023-04-09,11:52,13:37,184,2699.3,11.04,175,9,주소불명,우성진,PARTIAL
DLV0002294,VHC013,RTE004,HUB001,2023-04-09,23:08,01:12,40,584.9,2.31,39,1,반송요청,송경훈,PARTIAL
DLV0002295,VHC014,RTE019,HUB007,2023-04-09,10:48,11:40,61,1000.0,3.95,58,3,반송요청,안재원,PARTIAL
DLV0002296,VHC017,RTE006,HUB003,2023-04-09,10:49,12:37,215,2888.5,11.88,209,6,반송요청,우성진,PARTIAL
DLV0002297,VHC010,RTE005,HUB002,2023-04-09,06:11,07:03,458,7088.7,30.5,425,33,배송불가지역,백승재,PARTIAL
DLV0002298,VHC017,RTE015,HUB008,2023-04-09,11:58,14:06,211,3622.9,16.91,198,13,수취인부재,우성진,PARTIAL
DLV0002299,VHC020,RTE015,HUB008,2023-04-09,09:29,,3,38.5,0.07,3,0,,임현우,IN_TRANSIT
DLV0002300,VHC008,RTE017,HUB006,2023-04-09,19:12,20:33,474,6525.4,29.65,440,34,주소불명,문준호,PARTIAL
DLV0002301,VHC005,RTE002,HUB001,2023-04-09,22:25,02:01,308,4988.6,22.55,298,10,반송요청,나성식,PARTIAL
DLV0002302,VHC014,RTE007,HUB005,2023-04-09,07:00,08:47,49,659.2,2.6,46,3,반송요청,안재원,PARTIAL
DLV0002303,VHC005,RTE001,HUB001,2023-04-09,23:58,05:30,295,5000.0,25.0,276,19,배송불가지역,나성식,PARTIAL
DLV0002304,VHC010,RTE019,HUB007,2023-04-09,09:50,11:10,492,8839.2,37.29,457,35,반송요청,백승재,PARTIAL
DLV0002305,VHC024,RTE019,HUB007,2023-04-09,10:24,,27,405.7,2.02,27,0,,조현우,IN_TRANSIT
DLV0002306,VHC012,RTE009,HUB001,2023-04-09,06:35,07:54,54,742.8,3.13,50,4,주소불명,성동일,PARTIAL
DLV0002307,VHC020,RTE002,HUB001,2023-04-10,21:58,01:21,2,36.4,0.07,2,0,,임현우,COMPLETED
DLV0002308,VHC002,RTE001,HUB001,2023-04-10,23:45,05:35,271,4726.6,21.47,262,9,배송불가지역,권태양,PARTIAL
DLV0002309,VHC002,RTE019,HUB007,2023-04-10,11:16,11:49,393,5000.0,23.87,372,21,수취인부재,권태양,PARTIAL
DLV0002310,VHC002,RTE009,HUB001,2023-04-10,07:53,08:51,296,4181.0,19.38,280,16,수취인부재,권태양,PARTIAL
DLV0002311,VHC022,RTE004,HUB001,2023-04-10,22:32,,3,47.9,0.09,3,0,,전성국,IN_TRANSIT
DLV0002312,VHC002,RTE001,HUB001,2023-04-10,21:31,03:07,275,3974.7,20.59,262,13,반송요청,권태양,PARTIAL
DLV0002313,VHC010,RTE002,HUB001,2023-04-10,22:57,02:46,602,10580.5,42.89,558,44,수취인부재,백승재,PARTIAL
DLV0002314,VHC022,RTE007,HUB005,2023-04-10,09:27,10:48,3,42.1,0.07,3,0,,전성국,COMPLETED
DLV0002315,VHC015,RTE004,HUB001,2023-04-10,23:47,01:39,54,842.1,3.85,52,2,배송불가지역,양상현,PARTIAL
DLV0002316,VHC007,RTE006,HUB003,2023-04-10,08:34,09:56,710,10551.0,42.81,678,32,수취인부재,류한수,PARTIAL
DLV0002317,VHC013,RTE019,HUB007,2023-04-10,10:23,11:46,54,761.1,3.14,51,3,배송불가지역,송경훈,PARTIAL
DLV0002318,VHC020,RTE017,HUB006,2023-04-10,21:57,23:05,2,36.9,0.07,2,0,,임현우,COMPLETED
DLV0002319,VHC019,RTE002,HUB001,2023-04-10,22:35,02:33,2,37.8,0.08,2,0,,이준기,COMPLETED
DLV0002320,VHC001,RTE007,HUB005,2023-04-10,07:30,08:47,260,4366.8,20.05,251,9,반송요청,강민호,PARTIAL
DLV0002321,VHC019,RTE008,HUB004,2023-04-10,06:10,08:09,2,37.1,0.07,2,0,,이준기,COMPLETED
DLV0002322,VHC013,RTE010,HUB001,2023-04-10,06:34,07:47,64,1000.0,3.83,61,3,주소불명,송경훈,PARTIAL
DLV0002323,VHC005,RTE001,HUB001,2023-04-10,22:50,04:26,356,5000.0,22.37,330,26,주소불명,나성식,PARTIAL
DLV0002324,VHC025,RTE004,HUB001,2023-04-10,23:32,01:24,27,460.9,2.09,26,1,반송요청,최성훈,PARTIAL
DLV0002325,VHC021,RTE002,HUB001,2023-04-10,21:45,01:04,2,45.6,0.08,2,0,,장민수,COMPLETED
DLV0002326,VHC011,RTE010,HUB001,2023-04-10,09:30,10:27,66,1000.0,4.5,63,3,반송요청,서준영,PARTIAL
DLV0002327,VHC024,RTE014,HUB006,2023-04-10,11:45,13:33,40,500.0,2.42,38,2,반송요청,조현우,PARTIAL
DLV0002328,VHC014,RTE013,HUB007,2023-04-10,13:54,15:03,75,1000.0,3.86,71,4,반송요청,안재원,PARTIAL
DLV0002329,VHC010,RTE001,HUB001,2023-04-10,21:43,03:33,577,9407.3,39.16,533,44,배송불가지역,백승재,PARTIAL
DLV0002330,VHC016,RTE007,HUB005,2023-04-11,07:39,08:57,324,4000.0,18.0,305,19,배송불가지역,오영택,PARTIAL
DLV0002331,VHC013,RTE010,HUB001,2023-04-11,10:07,11:22,66,895.1,3.46,64,2,반송요청,송경훈,PARTIAL
DLV0002332,VHC002,RTE004,HUB001,2023-04-11,21:32,,266,3834.9,19.48,257,9,수취인부재,권태양,IN_TRANSIT
DLV0002333,VHC014,RTE012,HUB007,2023-04-11,13:29,15:30,69,1000.0,4.43,65,4,배송불가지역,안재원,PARTIAL
DLV0002334,VHC007,RTE008,HUB004,2023-04-11,10:11,11:53,678,10205.7,47.9,646,32,수취인부재,류한수,PARTIAL
DLV0002335,VHC017,RTE003,HUB001,2023-04-11,23:24,04:12,307,4000.0,18.0,287,20,반송요청,우성진,PARTIAL
DLV0002336,VHC008,RTE005,HUB002,2023-04-11,09:27,10:51,579,7678.1,37.69,535,44,주소불명,문준호,PARTIAL
DLV0002337,VHC005,RTE010,HUB001,2023-04-11,09:42,10:06,319,4473.6,22.85,300,19,주소불명,나성식,PARTIAL
DLV0002338,VHC002,RTE005,HUB002,2023-04-11,06:20,07:03,263,3775.4,16.23,252,11,반송요청,권태양,PARTIAL
DLV0002339,VHC012,RTE009,HUB001,2023-04-11,06:56,08:05,58,750.0,3.46,56,2,주소불명,성동일,PARTIAL
DLV0002340,VHC008,RTE011,HUB001,2023-04-11,06:05,06:50,871,11000.0,52.0,829,42,주소불명,문준호,PARTIAL
DLV0002341,VHC002,RTE002,HUB001,2023-04-11,23:00,02:28,339,5000.0,22.42,320,19,수취인부재,권태양,PARTIAL
DLV0002342,VHC019,RTE002,HUB001,2023-04-11,22:04,02:03,2,45.4,0.09,2,0,,이준기,COMPLETED
DLV0002343,VHC021,RTE006,HUB003,2023-04-11,08:45,10:20,3,43.7,0.09,3,0,,장민수,COMPLETED
DLV0002344,VHC015,RTE003,HUB001,2023-04-11,23:50,04:09,59,860.9,3.42,55,4,수취인부재,양상현,PARTIAL
DLV0002345,VHC005,RTE014,HUB006,2023-04-11,12:57,14:40,338,4775.4,25.0,315,23,배송불가지역,나성식,PARTIAL
DLV0002346,VHC016,RTE001,HUB001,2023-04-11,21:22,03:25,313,4000.0,16.09,289,24,수취인부재,오영택,PARTIAL
DLV0002347,VHC023,RTE008,HUB004,2023-04-11,10:32,11:51,26,409.6,1.94,25,1,반송요청,정도영,PARTIAL
DLV0002348,VHC019,RTE004,HUB001,2023-04-11,22:46,01:02,3,47.9,0.09,3,0,,이준기,COMPLETED
DLV0002349,VHC025,RTE004,HUB001,2023-04-11,22:25,00:13,32,479.5,2.27,30,2,반송요청,최성훈,PARTIAL
DLV0002350,VHC018,RTE019,HUB007,2023-04-11,09:05,09:56,306,4000.0,18.0,291,15,배송불가지역,유재석,PARTIAL
DLV0002351,VHC016,RTE013,HUB007,2023-04-12,13:44,15:02,228,2964.5,12.47,217,11,수취인부재,오영택,PARTIAL
DLV0002352,VHC014,RTE003,HUB001,2023-04-12,22:18,02:43,80,1000.0,4.12,77,3,수취인부재,안재원,PARTIAL
DLV0002353,VHC012,RTE019,HUB007,2023-04-12,12:20,13:35,55,769.8,3.38,53,2,주소불명,성동일,PARTIAL
DLV0002354,VHC014,RTE010,HUB001,2023-04-12,08:01,09:14,52,898.5,4.17,50,2,수취인부재,안재원,PARTIAL
DLV0002355,VHC011,RTE004,HUB001,2023-04-12,23:37,01:22,75,955.0,4.47,72,3,반송요청,서준영,PARTIAL
DLV0002356,VHC005,RTE012,HUB007,2023-04-12,09:53,11:33,391,5000.0,21.71,369,22,수취인부재,나성식,PARTIAL
DLV0002357,VHC002,RTE002,HUB001,2023-04-12,22:17,02:03,392,5000.0,21.47,367,25,주소불명,권태양,PARTIAL
DLV0002358,VHC018,RTE015,HUB008,2023-04-12,10:41,,276,4000.0,16.56,262,14,수취인부재,유재석,IN_TRANSIT
DLV0002359,VHC005,RTE007,HUB005,2023-04-12,06:41,08:20,262,3313.1,16.99,250,12,수취인부재,나성식,PARTIAL
DLV0002360,VHC002,RTE016,HUB002,2023-04-12,19:11,01:38,301,4655.8,24.3,286,15,배송불가지역,권태양,PARTIAL
DLV0002361,VHC015,RTE007,HUB005,2023-04-12,06:50,08:18,76,1000.0,3.84,74,2,수취인부재,양상현,PARTIAL
DLV0002362,VHC001,RTE005,HUB002,2023-04-12,07:16,08:29,383,5000.0,25.0,360,23,반송요청,강민호,PARTIAL
DLV0002363,VHC013,RTE008,HUB004,2023-04-12,09:56,11:12,66,1000.0,4.4,61,5,배송불가지역,송경훈,PARTIAL
DLV0002364,VHC022,RTE009,HUB001,2023-04-12,09:43,10:39,3,50.0,0.1,3,0,,전성국,COMPLETED
DLV0002365,VHC002,RTE013,HUB007,2023-04-12,11:14,12:47,342,5000.0,22.29,321,21,배송불가지역,권태양,PARTIAL
DLV0002366,VHC010,RTE013,HUB007,2023-04-12,11:59,13:03,790,11000.0,52.0,741,49,반송요청,백승재,PARTIAL
DLV0002367,VHC025,RTE009,HUB001,2023-04-12,10:27,11:43,33,500.0,2.41,31,2,배송불가지역,최성훈,PARTIAL
DLV0002368,VHC017,RTE007,HUB005,2023-04-12,06:55,08:13,260,3740.7,15.32,249,11,주소불명,우성진,PARTIAL
DLV0002369,VHC013,RTE017,HUB006,2023-04-12,21:49,23:01,66,1000.0,4.5,64,2,주소불명,송경훈,PARTIAL
DLV0002370,VHC023,RTE009,HUB001,2023-04-12,10:02,11:13,30,500.0,2.49,28,2,배송불가지역,정도영,PARTIAL
DLV0002371,VHC012,RTE002,HUB001,2023-04-13,22:10,01:22,62,1000.0,4.36,59,3,반송요청,성동일,PARTIAL
DLV0002372,VHC016,RTE007,HUB005,2023-04-13,09:28,11:01,242,4000.0,18.0,226,16,수취인부재,오영택,PARTIAL
DLV0002373,VHC005,RTE011,HUB001,2023-04-13,07:35,08:20,300,5000.0,22.98,282,18,수취인부재,나성식,PARTIAL
DLV0002374,VHC005,RTE011,HUB001,2023-04-13,08:21,,344,4864.0,22.4,323,21,수취인부재,나성식,IN_TRANSIT
DLV0002375,VHC006,RTE019,HUB007,2023-04-13,13:16,14:23,603,8000.5,33.86,583,20,반송요청,노재현,PARTIAL
DLV0002376,VHC023,RTE008,HUB004,2023-04-13,07:05,08:56,38,500.0,2.44,36,2,배송불가지역,정도영,PARTIAL
DLV0002377,VHC004,RTE004,HUB001,2023-04-13,22:22,00:28,281,4488.5,21.66,269,12,주소불명,김민재,PARTIAL
DLV0002378,VHC010,RTE005,HUB002,2023-04-13,06:44,07:45,755,11000.0,48.16,726,29,배송불가지역,백승재,PARTIAL
DLV0002379,VHC008,RTE017,HUB006,2023-04-13,20:40,22:14,636,10363.5,45.07,608,28,수취인부재,문준호,PARTIAL
DLV0002380,VHC021,RTE003,HUB001,2023-04-13,22:22,02:50,3,48.6,0.08,3,0,,장민수,COMPLETED
DLV0002381,VHC023,RTE008,HUB004,2023-04-13,07:34,09:08,36,500.0,2.5,35,1,반송요청,정도영,PARTIAL
DLV0002382,VHC007,RTE008,HUB004,2023-04-13,08:53,10:57,719,10298.2,51.09,693,26,수취인부재,류한수,PARTIAL
DLV0002383,VHC025,RTE006,HUB003,2023-04-13,10:16,11:55,37,500.0,2.18,35,2,수취인부재,최성훈,PARTIAL
DLV0002384,VHC022,RTE015,HUB008,2023-04-13,13:14,15:40,3,38.6,0.08,3,0,,전성국,COMPLETED
DLV0002385,VHC008,RTE001,HUB001,2023-04-13,22:47,04:02,835,11000.0,50.63,796,39,수취인부재,문준호,PARTIAL
DLV0002386,VHC012,RTE002,HUB001,2023-04-13,23:45,03:20,73,1000.0,4.5,69,4,주소불명,성동일,PARTIAL
DLV0002387,VHC023,RTE004,HUB001,2023-04-13,22:32,01:04,40,500.0,2.23,38,2,수취인부재,정도영,PARTIAL
DLV0002388,VHC023,RTE010,HUB001,2023-04-13,08:23,,35,442.6,2.04,33,2,반송요청,정도영,IN_TRANSIT
DLV0002389,VHC023,RTE005,HUB002,2023-04-13,09:23,10:28,34,500.0,2.24,33,1,주소불명,정도영,PARTIAL
DLV0002390,VHC016,RTE006,HUB003,2023-04-13,08:40,10:40,281,3486.9,15.59,269,12,수취인부재,오영택,PARTIAL
DLV0002391,VHC018,RTE007,HUB005,2023-04-13,06:43,07:45,286,3865.4,17.86,273,13,수취인부재,유재석,PARTIAL
DLV0002392,VHC020,RTE016,HUB002,2023-04-13,19:43,02:16,3,50.0,0.09,3,0,,임현우,COMPLETED
DLV0002393,VHC016,RTE005,HUB002,2023-04-13,07:54,08:42,255,4000.0,16.52,247,8,반송요청,오영택,PARTIAL
DLV0002394,VHC015,RTE005,HUB002,2023-04-13,10:09,11:23,72,909.9,3.52,69,3,주소불명,양상현,PARTIAL
DLV0002395,VHC014,RTE003,HUB001,2023-04-14,21:49,,75,1000.0,4.44,72,3,반송요청,안재원,IN_TRANSIT
DLV0002396,VHC005,RTE017,HUB006,2023-04-14,20:55,21:50,363,5000.0,23.46,347,16,수취인부재,나성식,PARTIAL
DLV0002397,VHC012,RTE002,HUB001,2023-04-14,23:51,03:33,52,937.9,3.59,49,3,반송요청,성동일,PARTIAL
DLV0002398,VHC019,RTE002,HUB001,2023-04-14,21:10,00:49,3,50.0,0.09,3,0,,이준기,COMPLETED
DLV0002399,VHC016,RTE013,HUB007,2023-04-14,11:26,12:44,213,3396.5,13.14,207,6,주소불명,오영택,PARTIAL
DLV0002400,VHC013,RTE010,HUB001,2023-04-14,10:32,11:00,70,1000.0,4.48,68,2,반송요청,송경훈,PARTIAL
DLV0002401,VHC008,RTE019,HUB007,2023-04-14,09:15,10:05,793,11000.0,44.95,735,58,배송불가지역,문준호,PARTIAL
DLV0002402,VHC004,RTE019,HUB007,2023-04-14,11:50,12:21,307,3959.5,17.22,290,17,주소불명,김민재,PARTIAL
DLV0002403,VHC019,RTE007,HUB005,2023-04-14,06:46,08:02,3,45.3,0.09,3,0,,이준기,COMPLETED
DLV0002404,VHC015,RTE001,HUB001,2023-04-14,21:47,02:59,59,911.3,4.03,57,2,반송요청,양상현,PARTIAL
DLV0002405,VHC025,RTE017,HUB006,2023-04-14,18:01,18:47,34,484.1,2.29,33,1,수취인부재,최성훈,PARTIAL
DLV0002406,VHC024,RTE004,HUB001,2023-04-14,21:17,23:46,37,500.0,2.5,36,1,반송요청,조현우,PARTIAL
DLV0002407,VHC001,RTE019,HUB007,2023-04-14,09:48,11:00,387,5000.0,22.15,367,20,배송불가지역,강민호,PARTIAL
DLV0002408,VHC003,RTE009,HUB001,2023-04-14,07:39,08:27,381,5000.0,22.55,363,18,반송요청,김도현,PARTIAL
DLV0002409,VHC004,RTE006,HUB003,2023-04-14,10:32,11:51,328,4928.8,22.11,311,17,수취인부재,김민재,PARTIAL
DLV0002410,VHC015,RTE008,HUB004,2023-04-14,09:34,10:47,69,1000.0,3.95,66,3,반송요청,양상현,PARTIAL
DLV0002411,VHC013,RTE016,HUB002,2023-04-14,20:52,02:42,58,734.0,3.17,54,4,반송요청,송경훈,PARTIAL
DLV0002412,VHC005,RTE007,HUB005,2023-04-14,06:19,07:34,364,5000.0,25.0,348,16,반송요청,나성식,PARTIAL
